FrameTimesStart	FrameTimesEnd	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	22312.14686398666	15214.076985246857	27694.49685187089	24673.490407752874	28725.81204534309	32644.45483383549	23999.860020623375	32737.60178707535	28834.00052558051	26734.096533369397	20722.11176032203	24521.926097268228	28194.740668084203	24053.718591201618	25289.224264167642	28749.417884837963	27383.099279447237	25779.2919921875	24880.610751793032	22139.944849074844	14519.610574580649	25550.062729779413	23415.117948757383	28184.424157441645	33223.98573198619	24458.03641810312	32400.52883870801	28670.887692917007	28054.174394385347	24647.58134607317	28741.588135065183	26891.803351539227	26148.442138671875	24391.897907838982	13202.651111039959	4385.2668293423485	4605.875069887074	27977.148098421232	26275.500216008517	21284.737212198317	2969.6335239741074	30080.3152742986	27593.55146841343	27978.702975542546	33834.186009208934	22691.87861338603	26818.42049325319	27420.48685373785	26471.98031755503	27527.019621922052	30867.212715024918	27023.590326575963	33510.40422325672	28503.90583725742	26390.445336190005	25081.03673180016	27804.073624387016	26927.575004199003	27424.835135947396	28323.05722605841	37970.30854327367	27907.81807893836	30699.18964836851	28499.2398656658	29234.936325575938	28208.15001138593	28169.805113883853	27338.1377062505	27325.72880865095	26761.98774141838	27755.255283517403	27084.11936094078	21721.767975039133	32669.22657315618	28194.350519976208	28884.489891628506	29233.542069943487	27782.31669318492	33716.722610115445	22434.804777310717	27347.649127340243	26499.732414263945	25347.900160856974	27683.775468876465	30270.353122348275	27141.80950057602	33455.90134717165	28707.31180041195	26358.036751127573	25283.701385762997	28571.367732049734	26414.785085699856	27978.860021277946	28487.01130554595	38488.665312468256	27234.463030763978	30952.583529101106	27097.137030950118	29296.010846279147	27286.35096759166	28214.950400152156	27352.94801036693	26671.217701874844	26178.79840271273	26478.401645137004	28162.809680852934	22588.996813854723	31323.07560583044	26841.058059561965
600	900	20787.584726089157	14308.423854987326	27854.294639185857	23436.615816751942	25596.258230376494	30274.98513228557	21143.915643032753	28810.389815525858	26774.44556427002	25380.864289958143	18617.0987056903	23421.526124173597	27800.423764664683	22799.43606178113	23517.11490081319	27128.64646412037	26196.56688476365	25010.91064453125	24307.740666623977	20633.39181132143	13534.81141351261	24992.063562729778	22422.700592327972	25240.050418969724	30233.327649337552	21133.046860603503	28806.78401656858	27198.948340402698	28324.53473825838	22950.117517473245	25420.267161138803	25838.936967787984	25307.420654296875	23294.49570569974	13359.391849705431	4237.101394824946	4514.763178827488	25526.398514936674	24862.702121539256	19010.42867067238	3049.0197907477814	26207.78846364604	24245.728826697126	24672.91360716367	30757.10054377312	21619.072314348345	24364.53294844382	24103.21577045675	23437.23058128093	23947.720772966986	27679.028860741906	24066.88009339981	30157.339409722223	25864.47355914669	23497.42478802717	23271.292109125727	25187.047493174137	23766.33680535934	23707.240781235447	24915.13180225503	34072.284426918515	24485.275403013766	27068.136727028876	25094.223103387438	25718.502457740036	25170.239835867433	24580.084700287836	23696.07160880926	24524.980844633817	23939.65446455154	24459.071592992666	23230.982094987867	20952.760063659996	29651.59282595723	25170.87115048789	25368.04868678624	25923.58001398729	23938.677694695998	30850.051523128026	21163.899942603726	24437.209125661866	23438.443481151895	22764.39528172231	24460.68398224087	27254.919145685682	24128.116998556932	30578.11136936065	25576.402110801668	23274.124663509865	22793.319008361286	25054.850658477884	23434.837908535563	24088.362201208925	25129.833413192126	34798.21938569814	24328.899464450787	27787.951020333832	24050.760117854206	25711.479168893853	24980.6543267778	24583.418214684927	24033.93873489308	23743.30234597315	23622.326483862762	23718.845909613647	24067.832693028486	21036.046639750562	27730.76828342014	24436.306555400923
900	1200	19333.596400325994	13238.814227900937	26920.064581620067	21863.696065199114	22446.77810507222	27205.82368753049	17627.71225490694	25265.31567270883	24822.98245663113	23625.46783440338	17449.267772677034	22116.440217148698	27223.92649116449	21536.00493891492	21500.316380463428	23692.291394675925	24882.457742804734	21590.59326171875	23024.660577063816	19051.050782070346	13034.08622960625	23556.832634420956	21078.030667541425	22159.203205321377	27710.335605160584	18246.269223404866	24843.206361924673	24521.600569967548	28044.06749085939	21617.273784293473	23264.26209140146	24205.51615779388	24961.04931640625	22882.367315317504	12803.232637999488	4117.54382028705	4423.319730052214	21859.722248729726	23542.757562272312	16719.733138654083	3108.6885094556274	22657.073721662073	22666.478307181176	21053.466848122658	27913.85493948379	19254.311011580437	21513.448176756	20838.96957811922	20348.199538867997	21295.78221757698	24550.483368353624	20999.68083455672	27025.41628641224	22250.40588149258	20303.747960620884	20978.244492722704	21424.885821863278	20690.54411758935	20641.69786779003	21825.576899141393	30388.638756345597	21561.418656992097	23010.86078654848	21948.81749687114	22226.1366150552	22335.51186107413	21008.700026144677	20538.505234882166	21448.754276332133	20915.896311736393	21079.351746755267	18868.6039747016	18348.96659667095	26166.96304590072	22485.192365064442	22148.91204577256	22037.747888727226	20630.60049034718	27223.137328815013	19389.843797486126	21521.79466525917	20641.258535408055	19940.680054557808	21662.147732841586	24241.657616851367	21001.23500363536	27065.27622466867	21902.375487073783	20279.26677636875	20157.148300688757	21769.14632215284	19970.031260921074	20358.667224286502	21611.70344505616	30858.888550449512	21519.381213526376	23451.13994143877	21074.740527966274	22168.105446360918	22349.72209281829	21022.655455182772	20532.89660400142	20917.936103148888	20574.07395601606	20520.843127625772	20393.253700542307	19137.78673741334	24353.332505063656	21980.817127579565
1200	1500	18110.65171237178	12844.123781918574	26477.03894685444	20626.4477481602	20154.595136477998	25450.407045399974	15914.373892128577	22185.226172089904	23025.57390255398	22128.80750412351	16849.14462250568	21049.155170494607	26632.18132905779	19865.400981126764	19876.089171635434	20841.141257233798	23086.84469893697	21622.76171875	21568.209335434352	17964.11310582279	12298.395733823	23872.760218003215	20151.756911189776	19638.95074031117	25218.61323329855	16260.615529983108	22024.108019858206	23153.481966731397	27502.973792911176	20285.668103311804	20753.1823655579	23145.439525082238	22047.917236328125	21991.003840961923	11293.325947745901	3928.4647976856195	4374.011312352552	19549.63226301249	22477.964816440468	15045.34915869097	3149.906016270588	20046.6955778745	19628.289320664368	18617.735183891593	24498.138724654193	18133.09780084831	19354.874712229477	18561.698347237816	18299.82706456692	19187.95023043771	22104.399719472014	19170.8478114957	24722.765300439405	19876.21303724315	18036.141158622657	19257.132909276464	19351.03446725295	18021.848500171098	18379.01299366617	19426.674516209747	27555.718857133437	19741.83891551393	20330.49982717845	19571.06152019837	19844.948293168716	20140.47977377032	18676.84740117999	18257.76452164599	18919.53727288446	18698.702985166175	19269.643166917835	16650.76961937631	17359.010938198793	22443.252411340607	20076.56812040507	19388.72440620053	20276.61472522703	18408.40554922295	24438.497121891505	17410.897709723507	19309.603274595767	18044.34790649014	17822.713994266447	18925.779224946884	21891.82406580905	18708.56448811912	24318.506239826533	19700.59883436668	17922.49134685259	18720.686698401736	19485.01581181633	17995.137936886673	17487.164283483657	18982.25309455927	28132.457183627084	19341.43585637155	21021.309973880285	18933.918442873804	19413.081825528334	19896.823715910807	18455.053295528	18095.32703141474	18859.36453246056	18406.870985039786	18726.502898319508	18114.833719370785	17616.59442866689	21886.946433738427	19611.45018169422
1500	1800	17194.69167910482	12096.963170461058	26966.063656455593	19777.766216278334	18219.788940202085	23340.04948798062	14272.730631171773	20295.966371005637	21962.570965237086	20687.970604471127	14748.731534983877	19952.55458505787	25750.47728273635	18732.031300872535	19194.664873529335	19026.441057581018	21735.02164065657	19710.94189453125	21579.18374355057	17011.962913927848	12094.298702094224	23705.877534754138	19343.52493060068	17846.264754380605	22850.579311831603	14379.821585150492	20175.351386295715	21772.469086965964	26559.879885769988	18719.686928607047	18689.002153230445	21777.083437228463	20070.34912109375	21653.29453382474	9896.758364818135	3877.001509648188	4322.482408122517	17723.05624327318	21184.17701355145	13741.433629184345	3183.9857472174826	18071.8663060496	17767.196884434154	16802.809377464175	22377.352144840257	16522.73756821268	17911.042623019763	16720.019324922672	16599.736133327457	17575.933660732957	20070.575105310185	17224.855637535333	22602.294479525157	18076.016355771975	16383.56624449717	17658.065869580518	17500.087253829322	16248.784909411417	16136.029920870786	17375.57276330068	25560.17345727848	17880.85635541715	18433.54106288359	17776.231703891364	17815.715614407785	18206.847581803533	16736.198879801203	16360.895220812772	17201.83202442689	16702.98770682174	17191.37892330535	14738.18234051187	15890.619589599173	20792.5259447462	18525.493558572507	18067.75768706185	17855.369522815454	16537.638436588368	22329.631606124378	16793.380695754327	17788.853629353816	16366.719973139374	16190.86272052504	16953.61383533362	20254.941481319915	17006.94493020813	22742.680537195156	17831.93678109247	16100.137449217118	17761.206218282914	17717.3767551295	16223.770039516816	15896.159276549797	17004.659605745957	26207.131772843863	17692.3209558603	18581.881345867674	17105.98664755445	17658.039782701657	18172.818455378725	16669.277841870964	16368.769550659115	17159.51854888622	16675.436466654883	16892.049913332936	15435.171873901916	16167.54838536011	20193.236562319154	17953.59815749058
1800	2100	16258.407957514315	11551.557467871691	24848.80964740954	18600.0186293197	16602.683823293777	21326.48262018901	12990.460572019261	18450.951651828695	20297.44803958469	18983.04169733435	14277.369669147469	18708.19525727282	24080.152367834336	17040.422655441744	17708.587611131814	17979.70267650463	20981.68760625963	17287.80029296875	19968.445657841774	16166.546736842354	11430.791744966515	20523.604585535388	18210.077789127	16105.802325556075	21578.130731858677	13526.36519082559	17978.602845044912	20081.5274411667	25444.418180506134	17479.572957233093	18171.644079514954	20142.84952190138	21433.87255859375	20539.49082564589	9403.616495101178	3823.4872395665834	4257.639157094921	15455.008183257409	20359.438304644067	12625.595099811339	3221.6049821519905	16560.950267722947	16305.35854186215	15069.425560099395	20366.956479869605	15711.556111740963	16422.248561574354	15120.08911361619	15462.982395620596	16090.832547100455	18681.05802307051	15381.407091823428	20775.04198578591	16443.72853185645	14692.731004938487	16201.316227360172	16156.864607348	14850.67833969855	14775.973524204488	15702.353806164945	23227.189495875362	16156.064273078327	16831.46891833716	15954.951911498765	16345.888607158555	16567.7629979155	14941.72854582259	14763.471885634415	15686.284406116643	15305.670155092184	15627.115667370088	13427.97023738769	14534.781565679506	18527.357589329207	16736.57654095078	16481.682408271143	16307.766533031798	15020.258018847197	20309.555122482943	14751.697588220963	16138.575899435516	14882.922354745486	15099.117467451142	15720.136161109494	18671.301631388786	15744.433218759063	20395.84690151723	16322.512809743259	14807.339794014188	16122.228312527748	16097.277343625787	14818.828495442855	14958.10752786776	15840.565332068509	23586.18644288399	16379.10096346375	17388.2169458146	15798.55640272637	16090.080146230006	16467.59601002216	15297.629972701165	15137.000660643656	15617.682391830043	15211.042988908885	15204.95402044196	13947.975214785185	14559.731730319965	17354.015493887444	16526.995811719804
2100	2400	15572.798795731476	11203.493223433887	24407.085950349505	17949.518671103102	15113.649515016445	20199.98353541114	12127.695897802543	16932.356922579886	19114.100075615777	17796.683018453816	14015.968843790559	18235.81340405894	24166.353135723264	16099.064930946477	16312.01893067238	16915.48084056713	19707.51805880923	17225.23388671875	19431.54718374927	15397.220534558304	10978.852872269568	20934.220351275275	17270.65037364098	14829.440746797613	19467.558767358158	12028.233645817338	16863.92158461247	18911.68116551896	24874.216676603824	16420.329667513615	15435.938506518405	19702.925204816285	17885.26416015625	19682.745888690268	10908.588074731046	3787.2720744692015	4257.073774814005	14355.321746056205	19576.49408288015	11850.06388733186	3262.131756194832	15285.811521871869	15695.412126585958	14039.278632441088	19252.44095246688	14436.99237374891	15044.905057769718	14114.188956735166	14137.53039816702	14898.947456771486	17200.907183098778	14465.2516152257	19318.192239096814	15630.790228667238	13589.698170133328	14968.725058065878	14717.499406400193	13986.49840290728	13770.406960591119	14774.786710455406	20965.984532094706	15275.058821406397	15203.952203974965	14837.711178298121	14965.125251936297	15367.051971079736	13933.06864847478	13745.283967200108	14289.05322837622	13948.500532526354	14548.315411194902	12026.715750118869	13743.441971049027	16824.244043197097	15634.363699377504	14801.060582651375	15440.91454441141	14012.216928865062	18607.394096840155	14582.17805722904	15268.012682452076	13763.131307502596	14102.300172084057	14556.50724418884	17396.98264241622	14480.352164449198	19218.673440750692	15381.096526803547	13448.696582378006	15235.762012990517	14611.591344118664	13812.070294371017	13518.844334481919	14651.412509352049	21719.152579855116	15083.170745949532	15802.951230085018	14542.791811889256	14658.306154863987	15675.491003978646	14056.43988083414	13719.643516295324	14505.767166720867	13973.388107320694	14410.678635114204	13494.690899667354	14105.587782625606	15995.446555808738	15182.668151791404
2400	2700	14909.8268380168	10698.582359163973	23783.165713661594	17129.838598750724	14134.245663411053	18550.593831469538	11438.437492888492	15391.647190515829	18002.74202431573	17134.36438861202	12494.949393973577	17120.623000911964	23658.48633710884	15612.32836058263	15084.915153854345	14579.901710069444	18405.08172904643	15718.128173828125	17905.718017006366	14786.440109242129	10480.951213943932	20843.393080767462	16924.007685213168	13855.371036083627	18858.561400835868	11520.812495441109	15450.57339957037	17557.588600888568	24485.641557397346	15018.862998027087	14507.66025091066	18408.640355111875	16893.898071289062	17642.21914172846	10643.931736680328	3726.702786771607	4252.398976948861	13608.331635853649	18619.532211715	11228.943625652946	3288.5261483953627	14193.571481635145	14229.229342388422	13172.179242252498	17545.626763237848	14030.718307822559	14350.0905213343	13155.27423306446	13077.89288465149	13643.691275143115	16023.304007163952	13766.844639540777	17710.399906024664	14131.492211312072	12778.964372550861	14039.359116929429	14178.133790283584	12826.299380274262	12591.54558971422	13535.05662206527	19633.34050972854	14141.26440578148	14543.52810126722	13889.149738871185	13903.172341626607	14454.745907195907	12990.329922783687	12901.182168104471	13877.331266449002	13113.817887771811	13561.100188011278	11457.165029327616	13354.332742446053	15559.992436397846	14898.99423551423	13854.935520373981	14655.998978628964	13407.482051319048	17357.672631635352	14878.913396661932	14427.374733309185	13139.390753961163	13001.887707894573	13566.975293482523	16291.842958591285	13465.765211490358	17912.362249305315	13937.62555562078	12724.470419464293	14833.449819948697	13770.907961406529	12706.464978079219	12614.489976604844	13709.945860954787	20270.32012440954	14260.48174626399	14898.933269855144	13737.194817156762	13716.879082901025	14582.674845607122	13067.44206976495	12789.135760058087	13809.594094222864	12915.790133066932	13631.119712415742	11601.514656856143	13597.113046653129	15184.842823169849	14004.37840735235
2700	3000	14396.768748812676	10419.775452013077	23272.64867521587	16563.85181990968	13162.826303494463	17658.02599890707	10544.250989261622	14628.053575368489	16003.53060913086	16719.416824808457	12581.612072112264	16433.8580925061	22790.216782443513	14278.852170593202	13949.254718111159	13947.600015914351	17881.97792493196	18503.19921875	17141.090712822013	14249.616268709487	10042.96190169705	21158.820750517003	16076.584651343073	12873.716118143884	17323.535248699332	10263.18216081849	14788.27719210318	16606.363075237634	23734.141294575256	15400.811278554806	13101.910419861963	17741.50472454537	16916.641845703125	17629.202450050023	9138.364109727203	3640.4736978240494	4227.271202634339	12886.97938424547	17940.56048209712	10589.631048495045	3297.2064519842384	13922.31477564504	14094.679126550262	12419.027649361029	17002.078160087844	13674.33764229312	13570.202587511698	12566.996873217717	12326.477846433183	13171.706889319648	15107.970344777837	13059.885135533046	16601.44830892407	13234.11876177226	12159.05407212222	12867.938870083462	13461.598808343428	11822.328186022893	12268.894206881345	12367.108680614112	18685.85067555874	13185.513817673385	13655.234072821	13214.787722534955	13392.554124231818	13581.502532493694	11957.310855779493	12134.8768032744	12974.643053822314	12292.940836990561	12794.23795676718	10834.020470410054	12663.215982781752	14712.382341344748	13419.813457416956	13248.775108389162	12986.471257081506	12323.538392875882	16749.588686947533	13083.861572781778	13692.227587303905	12178.136363733362	12271.771225910168	12607.591736407958	15288.342783754944	13277.108819751587	16993.22223877668	13225.638319480277	11643.868824396344	13313.296809484757	13128.63388309173	12178.364316567882	12310.171481331512	12745.085546837741	19403.46537349845	13418.40334021422	13438.926213109808	12927.556049961659	12901.57565440589	13384.608684087932	12227.502472372404	11860.37008246412	12638.158185477747	12172.830917726702	12674.10769837036	11351.37369035209	12688.590879858994	13557.362300166378	13170.613025797416
3000	3300	13942.810583233926	10624.107609830611	22119.690455386513	15363.716824044177	12202.718168295889	16371.69069791762	10398.677940989719	13430.486465305796	15407.926633199057	15236.932093435194	12314.424639603443	15722.323223766516	21977.177125385348	14857.92607840266	13170.54892544852	14285.854625289352	17581.906304165772	16414.6220703125	16264.328911738876	13667.338522123397	10228.04988988149	19140.70015222886	15137.91298866199	11945.748204116506	15469.338694907636	9646.363422095747	13633.169310806432	16535.995578319835	23035.536560958164	14324.010407019772	13019.124463190185	17449.318750969775	17925.445190429688	16742.1866457377	10034.77721567623	3637.4299372257537	4212.747647188415	12245.46359420367	16879.497307214453	10094.354618862626	3332.53376448924	13015.389670356337	12146.62244608508	11817.81734942117	15910.420228525061	12865.730428147213	12618.589531696172	12247.35496067899	11663.567536075745	12468.884156243465	14414.460671315872	12530.046492735395	15695.373622537949	12543.149702126142	11207.071953999492	12654.286607163804	12723.82211436313	11402.457373547224	11463.607314540448	12092.917586327942	17724.651994536194	13065.550599616337	12629.90945702987	12483.384982715465	12585.717457341592	12950.15548933226	11367.023424899788	11183.623917673736	12170.153901461566	11816.437118472124	12342.109997041185	10022.121892010427	11396.89996750615	13902.68112532273	13034.012781118077	13248.273758603997	12064.114608812697	11772.44087419068	15399.737533354424	13065.685637459947	12766.90144689842	11698.94969533014	11416.684202093269	12076.573106037851	14079.847138883826	12599.43300268926	15642.232412619553	12356.391388676704	11084.12133559591	13209.549590221426	12496.920170300973	11390.529876893277	11599.38989535696	11915.908762012352	17592.58206180478	12481.752434900978	12761.752682538816	12272.987567788392	11903.733807595032	12802.86731655419	11435.382077473496	11199.426276939852	12251.695897536882	11579.239779515985	11682.752412115608	10743.757468433752	11421.919990394254	12392.052907986112	12241.717944691038
3300	3600	13443.802489829273	9985.17420823094	20328.651180869656	14626.873343145237	11568.709649573484	15337.514603533968	10022.453657093221	13283.493754333911	15303.272344377307	14754.080290397098	11245.02342704362	15204.543286628212	21432.916316010196	13616.570020101783	13046.996928486345	11668.840532407406	16314.566093489531	16732.595947265625	16137.52067133526	13193.763233029014	9615.602139407642	17464.029734892003	14882.176758969654	11163.233765447556	14391.634713688665	9833.847263465525	13140.687523302702	15641.527481490826	21884.180578295352	13968.053975113982	12646.889505847392	15907.447514856938	14032.920532226562	14877.574565420491	9460.136730756916	3519.8628058962763	4139.347809904588	10630.425390937875	16002.831097502592	9624.655170469638	3315.3829922761734	12470.951624733843	12484.405546263055	11184.599315549147	14473.618075900607	11821.022615228088	12168.931728738711	11594.412602433089	11182.230429980435	11853.167642616518	13461.938387557442	11924.289496294085	14794.374869727651	12135.476275774115	10754.218742513396	12051.844418820676	11836.620133214237	10613.096355932603	10897.194833496822	11697.803842574092	16503.908999414885	12222.168023526781	12001.265794544497	12040.042607414984	11661.70277957752	11754.532261596132	10964.610874088125	10650.212183561427	11306.634518522247	10978.424229638982	11476.925171760786	9566.486516161956	11220.992962810264	13245.667279143121	12187.750369564901	11972.623870173282	11427.253656727959	10786.40192597276	14197.908572201437	12032.718413984045	11993.916767633833	11014.753398549887	10979.796787264231	11263.15350724656	13570.628547613747	11785.383527298938	14851.636336793516	11900.982084434296	10376.699062369456	12460.382546007117	11323.257718843408	10830.303741188876	10808.572684038363	11248.262807648858	16915.744199353667	11787.940211760913	11647.321657671755	11745.190217493167	11532.836308736758	12410.202058729099	10862.759709061125	10693.294191689907	11555.351562540569	10672.994779904386	11439.005806610296	9836.849054842696	10885.691215538078	12487.448097511575	12019.538802434772
3600	3900	12970.632531840705	9553.042143600667	21276.52456825658	14466.475003128773	10929.743193301716	14556.089306753776	9192.168442681243	12390.20781851733	14188.003218332926	14820.968787687996	11581.555470461044	14411.787022349266	21198.295859634956	11951.926766370496	12921.31268133784	11998.072171585649	16115.862536643293	16758.19921875	15501.76381367096	12872.167374083927	9751.585177178853	17192.12468405331	14020.54337211115	10608.356497340095	13960.185904053531	9713.821406633906	12246.460212965194	14249.131985256541	21359.234706928724	12821.004188730845	12354.231652008244	15517.02238422837	12904.96240234375	15265.161236261918	7982.676897893187	3489.260380253716	4144.412079679252	10556.585288087894	15567.312684257075	9333.455903848464	3318.8431728464775	12187.225744066258	11816.873240657636	10928.676994498108	13931.445716157628	12000.61485663811	11922.102446732566	10978.375690233155	10713.19737155012	11683.61247275754	12921.750007936493	11141.120415453795	14071.658892416164	11051.803922124715	10145.340117942487	11553.856482061896	11285.465349126436	10601.078144817724	10169.153463485876	11380.22623140361	15350.067121674743	11762.620101727138	11512.744939881557	11469.781866157871	11892.662043668628	11725.468664167602	10341.734739409812	10049.456439381425	11108.812395978239	10510.286893559512	11426.409882454145	9231.060417247343	11316.65472837936	12068.016720302758	11713.265900164792	11812.826104297405	10911.156771668002	10640.598962049824	13202.404094140855	11430.720565570082	11503.271530038393	10617.42926199218	10439.295914358663	11060.483794239744	13241.50878117269	11270.826144244751	14297.477844943727	11238.325460862452	10190.887092703475	12056.126440757263	10898.550904282964	10456.536215594246	10807.78017697218	10733.463748051347	17190.140209931178	11429.720917137398	11245.436889932984	11149.410536258589	10808.266351824604	11534.764959269238	10718.609222339759	9917.141682015646	11348.383099886538	10225.117543992104	11036.249824879347	8638.336684746006	9894.038608804658	12150.620814344618	11076.85762226873
3900	4200	12613.449516437142	9012.218167781279	19605.95139031661	13872.765215535934	10548.519633432992	13304.145273408914	8874.675573746343	11916.204427859378	14020.233015272352	12367.035040414834	10104.049375025348	14265.244375912822	20444.85055411177	12444.673404979612	12273.946283655638	11884.055007233796	14796.873560413878	16786.599609375	13487.149603886124	12475.760200131892	9156.919461537027	16881.91935460708	13635.257619964666	10213.79857013965	12890.79237015385	8822.166491909167	11388.103253828096	14141.941326799493	20746.061184115057	12983.841468138535	10945.217987921778	14901.85378687081	10129.500854492188	14629.825337383034	8076.823686443391	3454.96211959716	4116.713616518732	9963.81134529404	15084.9377179827	9046.050405836517	3289.378605279677	11242.852257248873	10644.45498314601	10454.41033070631	13292.836320812576	11288.466409445833	11192.596265697157	10443.442301204823	10672.725202821597	10851.99754470704	12374.605658727183	11247.705194855045	13544.113713117242	10608.079884596176	9797.50715617436	11562.123536072693	10540.5996792821	9758.280457094823	9864.151436500151	10322.511321434333	14790.984712367319	11296.285588679411	10676.190615099844	10742.620601919492	10734.358852751897	10704.620404682246	9721.136262950322	9788.259390339987	10402.29891535456	9970.411752278416	10608.435201791617	9186.826369646838	10423.090922860298	11731.235246142463	11271.236064140088	11167.919056616774	10564.596954688906	10019.274920789567	12810.406571365858	11489.2593501214	11388.147612062296	10141.723209118529	10104.988679956563	10497.188852406667	12271.150408225347	11013.563305242371	13547.102342666436	10274.031307494026	9715.914715898707	11216.16516142185	10385.014033955857	10354.815653897163	10108.634377381859	10335.317156276826	15082.464493362073	11069.447940850105	10528.183320260468	10796.914284969358	10394.591668635969	11213.39347048751	10156.739598975582	9671.614134647467	10675.060622819043	9661.76580913892	10683.599468011294	8467.68972801197	10807.744680621972	11382.77261646412	10828.371969200429
4200	4500	12248.556045617188	9271.384762519296	18277.57197008635	13388.044480757846	10010.932104426436	13150.862598585289	9158.417449736875	11906.007234227432	13564.699747297498	11504.69233514827	9304.298688389743	13205.634691654916	19290.930916279023	11754.826152381786	11502.70056089957	11507.047887731482	14291.631931146918	15811.486572265625	14688.743104599678	12085.788135711105	9080.018475346198	17771.81687298943	13095.87073581644	9784.274272768398	12812.16097374917	8616.27908416673	11245.385491683444	12708.323506889437	20349.091096739034	12662.60017037899	11342.481266176188	13663.84377695972	11468.965209960938	14532.077902468809	8304.940974001025	3438.5158352030976	4056.4648726982364	10193.627163338193	14381.662882349883	8764.465655582919	3294.877070762341	10887.873598564316	10452.368601985761	9917.71981896899	12492.303570291271	10062.550171422345	10855.137612855999	10069.106406415383	9637.166052600654	10163.9662066898	11897.413999215825	10319.36271245394	13230.824547711687	10487.592952563142	9415.301491668992	11295.970718429611	10359.355579410802	9479.464356744149	8892.001388436103	10199.497564207495	14711.180068132746	11058.1263521674	11479.052826822457	10505.427605499073	10583.628364203367	10480.625438577285	9594.699928408716	9571.523785428852	10027.333152303056	9647.472287196211	9981.851670245735	8381.42674449108	9819.28924768001	10897.802045909855	10558.128863417085	10555.74342686426	10651.897257102592	9780.272171953045	12634.928611361365	10562.718033578885	10305.539927793165	9872.538980165446	9563.910467486954	9966.838648241475	12191.759044991157	10704.637493278107	13068.350492103824	10339.747776588061	9407.19250829089	10942.022629446557	10307.410682291998	9378.121654164948	9862.166323678863	10049.720651986807	14201.535592548444	10875.343069151695	10253.715084069576	10374.266300909236	10144.008711638478	10204.86660754306	9818.26985381892	9494.153214189615	10205.854480950053	9441.201138699034	10590.387520918921	7538.901806604023	9627.213757882977	9522.731295211226	10344.075499966613
