FrameTimesStart	FrameTimesEnd	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	17190.224064603764	9795.213634590049	15980.551646839489	800.2736298135642	26440.05440848214	5319.016346489785	4054.424263831948	3847.892822265625	1714.3223528598442	18641.437025467556	6717.49482932142	15885.348458426339	6504.542325846354	7375.52144235205	15839.890088901964	8257.475287894526	25035.88863301593	3387.50262084921	-2697.959446498326	2509.12059467259	699.2536895458361	463.12814648946124	7.199420069502364	22412.62629921372	12866.840048890956	11558.53768825531	333.11578851148306	26595.65335969002	14570.122354841074	3507.7156270371765	7533.151813083225	4274.119273469729	21038.487749578304	6896.640855485743	16410.37109375	-6836.427734375	1067.2100095748901	9638.746576330303	19449.337806943568	6835.8759719942	22978.612648474063	3772.4040223377856	15638.795710245768	4489.608475392858	407.4792850429648	275.2620544433594	20.398970048187657
600	900	16786.33718763852	8528.283223808587	15045.302079634233	638.3421978042044	25081.808268229168	5017.2402725135335	4252.346355277951	3903.461873372396	1583.8779649096637	16761.609883470577	6086.1267837196265	17129.54373604911	3943.8719478352864	6540.667003003469	15295.382507377448	7235.740930630611	23316.669258183596	2795.3309301612944	-2699.1051897321427	1975.389628620484	643.3237970465905	394.50495507982043	-15.273349775565412	18203.248990961023	12424.71011352539	9471.01089477539	272.0809046665588	22127.808530745966	12508.746893854424	2472.403347864872	7009.974977281358	3809.7047656213535	18557.36226059827	6566.352938738736	18835.74375	-4848.54150390625	568.7908934719709	8205.749250732692	16948.763530535813	5385.167736960458	21005.05443598577	6114.719041572875	17985.40216064453	3913.2273452600284	387.2544924686771	237.31222534179688	0.2697367212520196
900	1200	15175.327777402621	8252.105797111213	12514.884288441051	719.7914708342017	23028.476120721727	4254.852580500915	3896.3795265269882	3369.4444287618003	1457.7590672312951	14617.822919141065	5052.256924618957	14625.274937220982	4098.33792582194	5087.852624050584	12738.845482546783	6238.246270569119	19849.38438993732	2683.047013120603	-2439.1166643415177	1591.8786453432763	584.7201453411177	644.9558688269722	1.0913633344920237	17349.893923888336	12235.745861277861	8758.729675292969	311.02322359736183	20567.8462859123	11470.65645873822	2384.1031490934997	6309.836727566189	3761.884293341461	16873.226495574025	5667.635115937753	16018.917578125	-4796.421875	697.6021856969717	6618.429382602725	15912.14033625533	4241.591069388222	18505.148101170424	5969.8511218502745	18447.626190185547	3762.6688252713193	374.3658083170193	209.0758514404297	26.282873693708375
1200	1500	13926.088209869169	7919.350712417008	10999.531832608309	442.51380380885354	20115.202084495908	3785.675706531446	3163.0366635803416	3407.3658854166665	1338.9615755697496	12492.135738249297	4518.80519780805	15489.52894810268	2874.1521926116943	4651.733147374119	10976.589692333133	4953.852166434717	19315.592442729616	2572.977899680888	-2374.803196498326	1871.6994750336385	492.607367621108	480.42852274576825	-12.84369787234865	15065.565940599185	9600.637462301815	7064.392608642578	218.45349459308218	16931.086858933973	9962.635614426616	2254.832965834802	5097.003501468234	5122.0395681823	13725.21876015721	5670.456908009269	14944.9498046875	-3460.31787109375	578.0446602762962	5688.537037013906	15215.649060877358	3686.2512495401024	16255.562830017347	4977.209141157012	14594.09348042806	2769.6669832768416	1222.610786414827	194.4872283935547	30.082501064989916
1500	1800	12382.216591530658	6444.835766903766	9413.593328302557	398.1145262072826	17805.01703171503	3129.8374634098514	2937.1848676024365	2776.1983083089194	1120.2841283930402	10757.347307768056	3646.4512016747585	14455.990618024554	2726.54790822347	3624.178925901053	9958.167363118017	4221.8163039613755	15416.154763427989	2050.419487767413	-2111.3151648385183	1469.179825332971	373.3481711518585	331.3567845026652	8.4012214140126	14865.578425226984	8792.931923361386	6406.7646484375	145.27235487282994	16775.889124716483	9191.332141485938	1962.2840962930889	4158.351776123047	4150.034622640733	11741.535072327817	4231.226285782727	15961.08828125	-2496.043212890625	407.67851335175186	4605.567367941932	12805.184684046304	2928.1360892449225	14911.6552592314	4252.017437766441	10781.56137084961	2079.78128331399	963.1289719652998	173.80967712402344	32.64433417773096
1800	2100	11501.946145255515	6335.448878291365	8685.933543812145	386.4374309293155	14303.747657412574	3048.4402194684235	2074.8474314473256	2799.934527079264	1054.0917422232174	9631.327424816183	3844.898284050726	10860.11342075893	3142.060378774007	2888.477030282997	9355.678105802313	4159.183319090033	15154.43340597958	2071.3911473878143	-1771.087607247489	1185.626137096005	247.2129405219315	127.54031372070312	21.059172412810934	12322.49013828587	7934.635718491498	6745.513076782227	138.28553032013306	16460.133210212953	7572.252957682405	2057.725465662339	4091.1912824842666	3765.956366257194	11137.377189354174	4105.034208969636	11017.65341796875	-3602.134033203125	-4.680359820930326	4464.435877268294	11253.719880508796	3142.2477399385893	12871.863210754533	4583.141504947226	11938.666918436686	2574.7594026412326	871.8854774835786	163.95555114746094	26.872266246792954
2100	2400	11342.957965499121	5216.055429495775	8014.409357244318	270.9404129309901	13415.361554827008	2337.416401151359	2306.9995567177525	2139.7992617289224	734.6445819715253	8092.496922436061	2898.8962765970537	9218.123779296875	3606.5423159154257	2709.8365236946856	6927.473111396612	2835.7979237342024	13252.351730316039	1872.0035258247162	-1509.1974094935827	969.1504588055019	252.7135657498808	-133.41118748982748	45.94258595648682	12507.177332079089	7047.5526497335995	4697.103668212891	143.0345761689795	11774.567997101814	6072.6462712177745	1634.8199312867237	3496.984218557676	2210.7495738863945	8050.13166886019	3019.2988095716996	10644.575390625	-1601.9429931640625	265.214102608817	3918.086765677528	10425.438760962137	2364.787399538747	12054.460431298707	3466.1074737778945	8388.435745398203	1426.1642983050665	411.7756242686288	162.6584930419922	37.4926256248698
2400	2700	9322.633049552322	4668.9370543492305	7147.738364479758	126.32055116932968	12942.50304594494	2249.627078271545	1982.4719912705302	2066.9059549967446	717.1967300382652	7366.109062944984	2526.1726936371097	8650.376534598214	750.9529021644593	2237.8985681935965	7271.175731694421	2649.010420613035	12322.140393225613	1441.2447271555814	-1449.9887172154017	411.8453679521783	194.9543202309786	-171.173081404633	-15.308309554995713	10760.415968405234	7171.099445208381	4521.36442565918	183.37977468536562	11484.752675702495	7451.332286935435	1492.2243345464979	2855.6893949508667	2436.5337278382744	7794.995492575675	3270.7968713803725	10910.97197265625	-2055.319580078125	216.62197782555404	3388.2947134130295	9642.667800126424	2280.7006564106973	9943.278060926983	3298.5612872773736	11927.809616088867	1684.2327381424345	485.4441117376152	137.41407775878906	28.93708012251083
2700	3000	9119.002340654955	4999.596726504239	5729.689340071244	270.26676643675773	11556.112075079054	2028.8005258544708	1718.95151247297	2312.52760442098	634.6369104713303	6531.6844196781385	2287.6318937527235	9783.882446289062	2142.718286565145	1908.5625607402449	6227.068455248101	2661.6443992486365	10944.835379243686	1486.7661282218198	-1737.9832153320312	316.5275693387211	210.39169246404765	2.1270544264051647	17.393402488075115	7472.898926966899	7424.926436300839	4238.561683654785	157.76988096313784	10691.202723349294	5573.751026307789	944.81776054767	3489.9153366088867	2763.8498883817124	7092.352066381628	3839.4756635969334	13653.994140625	-2115.27392578125	443.8174248520209	2620.025222136911	9453.595591382282	1905.227714898703	9253.187845619215	2873.686765806592	10128.0746383667	1154.445560093113	537.7984098791998	136.9470977783203	15.03038443061273
3000	3300	8427.657557954179	4864.18305503548	4274.607254721902	456.37692653105177	8557.137514386859	1913.9630403279555	1745.2654356275286	2028.047150293986	608.5553430600637	5579.227477814163	2039.832582437864	9650.748151506696	2387.2953595733643	1854.5789034060206	6074.747315695119	1811.8506999044023	9437.530429268514	1565.5003353974541	-1359.2007773263115	484.0971969694484	180.98441382557237	171.03453216287824	41.583843971054584	7960.196892970317	3387.168466500675	3184.1775512695312	16.14070272685055	7401.840515259773	4560.99772855551	826.9562447812377	1466.4765112135146	1580.5538483448054	5896.593070923776	2064.9055960503492	8062.767431640625	-918.1295776367188	14.384180458224549	2250.8113760758292	7365.552227094697	1457.503867409446	8533.602340642437	2492.663813178219	2395.8913370768228	924.7329087067047	311.1698049942998	123.44868469238281	24.612812108469164
3300	3600	6812.450677506467	3403.4158805376524	4536.517952658914	135.07907419944632	10121.823582240513	2280.961069702047	1747.306309331365	1341.9415111541748	399.71189664537405	5198.9217597517345	2151.4940683252066	7778.222569056919	1325.7072449239095	1193.5293020608435	5536.400391115144	1451.856464335199	9048.733464043267	1534.1745186095234	-1326.10005405971	395.1596220887075	175.1339488701059	366.61641306347315	18.798342846327255	6480.7223153500945	3981.5062690678765	3054.432403564453	-21.51372250459759	8818.450209094632	4216.976077158459	1540.949590410505	952.8517167833116	1460.667339550112	5365.640211501844	1626.7359508384359	10418.917138671875	-550.5397338867188	-388.93340317083863	2530.9566837633606	6153.978986088822	1068.4257057046557	7482.324402922055	1770.2901657226666	3769.2149575551352	413.009977924636	315.9030200641618	90.81344604492188	16.651040419531853
3600	3900	6461.14862199878	4112.596525210839	3638.5696549849076	236.15022648439324	8346.515450613839	1938.8896082636177	1010.2849973470223	1776.8011690775554	548.6418543753981	4090.4560454799584	2328.490551446074	7920.78595842634	973.2167441304525	1026.4625681030702	5742.063411242463	1654.474988147352	7816.933953112324	1219.6310116240215	-1529.249747140067	327.0590478434968	154.67609591354088	-20.410646965106327	18.12437207515382	8095.992199871991	7239.387370838838	3322.2432708740234	144.72014465533107	8313.653924757435	6358.43562262129	923.6018565479321	1965.2063742743599	1736.9962829788599	4865.757966035351	2708.112837748094	9463.77802734375	-1450.6678466796875	85.88988125080965	1488.2007939067826	5407.0492897312815	940.8961402186147	7127.636021493508	2211.1138309851212	9682.452580769857	1158.205934455379	195.86911872119293	93.44503784179688	0.6860522186934155
3900	4200	6139.164735537049	3382.1811055765525	4166.035858154297	161.59097073800092	9562.361191522508	1602.9703417703465	1156.683516330078	1794.7930221557617	442.86372667540905	3467.16313905034	1380.996529312544	7190.046351841518	691.5802579243978	589.6176011950735	4349.010248024519	843.0373458407335	8109.185632871328	839.6131368488225	-1205.743687220982	356.0890924424524	178.74280671915216	626.8243580990368	3.5244757530501363	6627.162733361528	3897.7328662199134	3034.422706604004	33.506518733549306	5949.880300829487	2840.5821136641425	340.47833873945126	1399.1658147176106	1302.2837107141556	3964.5815585185724	1648.7572433731773	6394.348095703125	-759.345947265625	-161.45261071652783	829.5027508060489	3530.413198671899	1395.2705423165035	6991.258734673967	1819.3581328641123	4966.281808535258	429.33171139127336	222.07687651770746	116.82244873046875	-19.979188376136744
4200	4500	5532.985380997895	2491.0207720545977	1598.814990347082	44.16230352477267	7601.079973493303	1346.4378629194953	674.9969126361759	1290.827431042989	367.4706045403367	3052.5790357710207	959.30488062674	6586.103254045759	913.0977931976319	409.32889309034766	3598.1052395687548	1260.6104238435362	6990.964560149916	871.7058183965344	-1126.8363996233259	396.9372922291454	95.91763081696871	-136.08628682957755	14.24950223572095	5588.99348444552	2938.719689582376	1980.9935269355774	-5.345667992191142	8326.80364202684	2361.0491619047157	524.7370943221725	1182.583719889323	584.691769849961	2998.694370481462	1648.6428605643187	3696.396435546875	-801.5431518554688	-26.402697504783163	1457.4356323835332	4684.01400334428	710.5831217532391	5910.289472953869	1408.6353061044988	3149.5577138264975	662.166818608124	102.31327518405793	83.66333770751953	17.384563473193612
4500	4800	4161.1063437766215	2842.4746554857725	3615.4167820323596	143.29184958758796	8026.03469703311	1850.3800299308293	940.3534301389166	1445.516944249471	348.35468240492804	3037.568269392148	1616.4840967219363	5405.316397530692	76.46106209148964	446.63866276554313	4528.667516770473	964.234685816003	7410.47102070881	676.6100532742321	-900.1073232378278	60.675520703196526	149.59663761103778	522.8835986720192	-9.339032781892929	4716.409182625848	3138.6078996994916	1745.008014678955	143.5831323938377	3909.025716966198	3358.277683245467	339.23580138422864	386.27727678087024	654.6415518899174	3555.4727681510017	1282.6249237196012	4843.22841796875	-488.141357421875	324.14927643598344	937.5613441340691	4955.783102193693	1097.0386763819447	6037.380313344327	878.4172875732925	678.5123933156332	211.00962289775205	54.79690105924019	82.89183044433594	-8.108289099567314
4800	5100	4472.251904426737	1721.2497586275076	3110.5720228715377	96.41075778870747	4027.8582891509645	986.2741592288633	1071.1236266929561	1952.3128131230671	124.86497897086475	2612.7136196842553	922.2435599911597	2341.3531799316406	324.9522833454609	553.4089353965468	3769.396220678507	1651.561435321379	5236.275322323455	983.2171426503186	-587.6561976841518	625.5797525673735	24.504757781993398	120.98537062274085	-8.580196770651112	2458.9216477548753	1204.1297044754028	846.4750528335571	-22.181886941792975	3052.410494158345	4825.015325026544	328.50308780509886	1325.921275668674	249.40519987348029	2281.8505657847722	1530.1280698126013	3650.0181396484377	-530.9905395507812	-217.9237916128976	855.7728180684875	4164.704579130033	593.4014600873827	4636.560348335294	1127.4843535227562	2056.4994036356607	362.1988751335695	9.268433732161386	125.21795654296875	-5.078793057153127
5100	5400	3790.710899704737	1496.969677962266	3320.517858012156	-7.348950838233376	4002.0564844040646	1383.6798380525415	187.0031609374936	842.6327616373698	116.33134325874691	2971.3776135709772	737.488508655179	3514.508355276925	-142.27408864200115	445.53571229802077	2827.507371669037	37.224531575772886	6438.193609903979	658.7345917784623	-784.1257716587612	60.49746580218347	-5.660418299123782	-90.75042745802138	4.238081588416145	3617.9791123931473	2619.4396028182086	930.6039505004883	-29.525089404908528	4534.386619321762	3034.3887097355555	792.6802311584729	309.2403628031413	383.85273225419223	3367.3845380320695	683.9633582722057	4412.469189453125	-649.6544799804688	-156.75473455263645	831.2313269914779	2913.016367558735	299.72786395043346	4129.101149619494	855.0088277592588	-65.02491633097331	366.59465148395424	67.83201463257045	67.38076782226562	-5.639694608618909
