FrameTimesStart	FrameTimesEnd	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	5685.416012119084	2436.4568710227395	20235.19370872096	6458.624900316075	28613.76341772197	8562.759514221458	25795.46859510444	24803.498236145795	7666.71076767263	15775.51862959694	7864.937361175754	6063.78459323245	29254.16916539604	24459.30903369937	18147.054803429663	28176.743622685186	9461.76285447976	38100.3154296875	22083.46327173251	5403.612726137527	2175.7688966309647	21358.408010370593	5309.576275534791	26936.75079573728	9894.09627365085	26852.936529803454	23021.316829737414	2901.518265590169	29088.727191894628	24943.133052861678	27204.421516961407	10650.5736582786	38686.215576171875	18705.566241549906	1115.888116097841	13.39961796854717	150.75159630026246	28369.28767838753	1648.2914767695263	7894.463466135082	11.602902552231722	32903.00493173848	29701.3930900514	33659.51132728073	39698.931638833405	23966.78416407262	28839.814593363597	32085.556714437385	29631.25496786874	29653.912658998528	35565.26554638627	30351.265956199833	35349.58862752643	30678.99334856704	29326.480376654687	27133.690433175714	30143.17969625031	30826.038171216907	32765.004975144093	33160.87555005393	42263.11041251718	33103.21028908146	32785.186849224236	32883.14614907519	31669.337998744504	30587.286680452493	34068.29977619831	31960.858949679914	32899.30042807881	30403.773923466586	32111.281462750965	33845.743050093915	24776.502324088273	36309.74946947462	31152.398787941194	31042.858905076228	32101.19824284645	33485.737522163035	38460.15638707837	25601.95662848894	29673.7373562255	30892.64806056653	28145.52228123298	30580.468706156455	35334.94647181637	30272.842227010882	36124.20710446938	31670.040135421885	29352.834492348167	27246.02827308116	32445.188400438376	30360.177429967105	33560.46227036556	33615.541162829235	42442.02377750872	32065.38922197759	34079.557358972	31066.564409013852	33172.687079366784	28887.301010242496	33404.49160706731	31850.860424214137	32289.15929208922	29204.392840178403	30524.295510123673	33498.996128659914	25207.91487517199	36995.62868143718	29267.980814016424
600	900	4960.571225756439	2239.9741366626754	20394.860705476058	5699.66192905117	25241.754640952375	7884.8303102946065	22314.166244439373	20826.478108194264	6559.576546397526	14944.75939807421	7504.6107031149495	5561.978914154485	28832.37333948763	23107.89409419787	16655.148387215308	26340.16070746528	8844.704882765236	35941.861328125	21770.277154658783	4711.640651597947	1934.024805054544	20541.234709795783	4703.794785087664	23830.580858704903	8907.277048389866	22721.98148971436	19126.651458525273	2609.4744209584433	29387.728892072966	23105.371589930222	23705.39259616992	9892.007272969457	36624.014404296875	17716.879601286404	1045.0298785440257	13.522536031711358	134.85111136158156	25700.75411249649	1480.5010332748466	6964.090016950145	10.83587404984808	28207.06789873693	25575.92421406679	29157.490401337232	35658.3462287608	22583.762063857313	25880.434915400005	27649.691177850647	25825.99202132258	25201.06672465198	31349.918074012403	26574.454637334653	31412.52654965625	27458.606307467806	25762.914769756047	24972.68717435888	26644.00497860266	26814.210071900197	27993.35811995323	28749.771487951613	37320.86965815226	28416.89846430277	28391.34482901225	28359.30106479844	27371.859410781395	26946.594531475803	29166.67918307703	27138.563064150763	29042.78540906155	26797.015730433573	27808.584835600443	28697.765882109794	23811.715090902802	32520.691551630698	27411.73012841437	26759.97633080933	28157.468753967423	28260.23604106979	34862.79317592567	23932.287145957383	26096.559523085074	26856.58446349312	24923.187541331434	26555.809239472805	31271.19095360803	26374.812653787667	32555.468620424923	27828.13033256219	25579.103586641435	24262.181012708366	27774.83114967356	26565.05427230122	28369.516286757967	29195.709220802633	37691.11228967052	28027.306312805027	30201.981492943498	26990.010817677663	28542.81338069047	26256.89647621075	28587.510925921066	27500.39358962358	28198.072958929944	25960.908606271078	26962.62307677485	28204.286106950338	23268.659069121182	32197.106431523076	26334.52835266049
900	1200	4335.716879141134	2078.8785757100754	19460.920105338097	4949.000739817109	21920.895562418555	6774.517315947638	18155.206896611526	17326.678367557382	5875.24277023552	13781.640298168451	6834.201324605539	5134.97254178285	28275.195583017216	21850.457529883304	14924.911809360656	22621.804242259837	8197.556745727476	29376.8466796875	20218.971974782697	4100.679719945361	1797.6823118006744	19180.31441520242	4204.365039616656	20687.91687005441	8091.898451985709	19331.178543839702	15499.827801470057	2108.3206984045946	29178.305092108218	21669.064489992677	21369.004162712332	9293.822411607802	36198.24853515625	17571.91456138998	1105.668978784905	11.817434786280387	117.43321468279423	21886.789399650796	1401.6549882594225	6038.3491191095045	9.890134039287508	24014.231169755283	23787.92794700204	24376.06898746989	32008.490036878033	19924.500777686615	22618.12377486634	23549.625713160305	22110.630205476926	22117.95056914964	27445.240612942558	22806.844596911575	27825.35961756273	23179.930248399847	21967.490211400593	22311.98835079072	21894.87343102062	23001.748849359457	24018.04074118283	24789.59453862914	32687.895083511932	24562.57795540755	23733.70866256601	24373.59059941461	23225.676576938717	23624.55449477397	24459.87946243547	23102.513630706213	24930.515105548657	23096.345772884157	23567.81246409873	22880.744687635775	20664.7550466575	28340.093595675724	24232.08872535151	23000.266104999682	23570.335519534106	23903.03964972304	30300.852036949545	21794.136568589645	22677.466845553423	23289.117574604526	21476.742797235882	23189.996162442338	27442.75113022561	22541.410588801908	28424.03763658509	23428.08917123999	21957.398764375175	21224.533490354843	23607.49956873057	22170.877795305383	23538.967890057655	24707.444974975704	32970.369366183506	24354.882914263348	24982.361145283754	23221.814013343144	24152.131261362403	23296.158741473766	24034.00447104677	23067.74846191632	24444.68044180401	22248.459023826155	22929.63190893365	23560.43825580191	21051.81915190098	27866.79107406051	23450.618040912243
1200	1500	3781.6297406586377	1974.4168413744749	18890.66655655911	4393.660519367034	19453.82658517499	6276.730678027125	16190.779526569877	14168.98596898464	5074.622258749389	12847.368718408023	6488.214258527945	4767.793096696669	27582.254617042938	20018.468766581118	13251.18152318943	19476.288051396125	7295.933813112023	28821.17431640625	18547.28859979263	3584.9893159969974	1643.1612518387549	19554.26710622451	3656.1741134970957	18017.881808800983	7119.2375558311705	16869.809660322484	12682.69626580146	1867.0425741576719	28541.34458088928	20256.548902579234	18691.029898647004	8440.980232857995	29323.0029296875	16868.314281502237	891.1088781825831	10.600831522158893	107.5436890437825	19426.304133433983	1268.60958645673	5350.056154437404	9.326765960968578	20656.547376790935	20017.361594093065	21074.910840843426	27505.150390689356	18624.99497958826	20003.111903635607	20537.186561129038	19536.65016056756	19462.044104402907	24228.958795802806	20487.334131811585	25082.892225333646	20352.49194063927	19200.000249601257	20259.85635693868	19145.729445111643	19588.837218037996	21124.827598404067	21651.260594089174	29116.86872784498	22073.8979617392	20590.527839277962	21248.238017019085	20245.718293864295	21002.573517228884	21285.153776920528	20116.05220021364	21480.994845523204	20284.170611368474	21205.03773150096	19893.601310513826	19505.98554210424	23583.271142235604	21285.00504653005	19629.952317284868	21546.36486338754	20886.237225150806	26750.20617242598	19330.53591875798	20013.98218453314	19890.397155893977	18836.56089245236	19794.29051990887	24290.445633454674	19687.18565775249	25087.86547304607	20749.408534412265	19083.72039563007	19498.375209227263	20544.494965135276	19666.44591353452	19758.04042470048	21265.522975512653	29520.936968899896	21308.205400368934	21949.279750797297	20386.469941312254	20600.327931426207	20411.554755863308	20642.706945105037	19911.217746130893	21588.411452049037	19513.789022199137	20640.7802161363	20543.322207804027	19216.973932359277	24715.843351010924	20557.500771554984
1500	1800	3374.2639611130744	1832.3443038525063	19389.978778136403	3920.4676380132937	17395.97428254134	5212.35310205889	14128.895040558715	12194.319432828506	4407.90598605027	11510.358538457673	5584.402227411518	4296.465101053115	26607.9562178821	18891.174727063797	12548.004773468034	17467.172757342305	6582.26337451263	24731.44287109375	18900.617769103977	3205.526025632589	1636.860347120729	19615.148172266345	3289.333024167571	16172.61467694248	6328.141709326827	14612.536884290053	10761.453312556825	1667.9641641027267	27490.904403262924	18619.423135496563	16489.4955404972	7675.084470145409	24550.613037109375	16289.63626046549	833.2108149020398	11.700129131449458	96.89165216504131	17559.529729862235	1190.6823384025688	4802.584955949167	8.418813176739606	18209.453477628627	17892.59573627701	18625.3507575191	24702.116023592327	16701.609768789724	18325.5357490979	18193.386584230175	17425.465896988477	17629.087341770475	21624.288357655067	18126.106265741837	22645.723199669002	18218.754830328886	17224.268628299185	18330.26677391121	16717.497003550827	17322.37839922944	18179.461580407245	18961.398927166785	26588.522254400614	19583.22985193809	18319.885288309943	18899.365175281113	17799.127628105143	18685.688329749686	18721.348536427024	17644.080474384635	19109.448361928684	17796.40512951748	18562.42016088158	17359.110503269767	17691.274221747164	21591.878346705565	19427.51087079979	17997.68532214085	18612.02353830548	18392.532766855347	24083.612166218354	18487.76498928389	18203.345890340795	17712.049545834874	16802.25327020802	17335.3396468616	22170.725877083536	17592.62795476847	23198.7167415857	18475.971506324495	16859.173410850024	18381.030634505973	18271.521717462732	17431.766983748923	17654.804027228627	18717.47037047059	27133.88293130838	19062.553232026097	18931.042388651793	18047.103601479874	18410.511029800837	18464.026354793576	18334.489033812537	17689.538076070123	19225.10724592712	17354.589895401987	18309.019737303293	17143.084231884226	17464.492179053625	22461.735102957267	18565.30937085972
1800	2100	3061.675276464872	1731.5252837669045	17535.284713544344	3556.0721326094913	15722.719216478348	4820.683974954588	12741.127230663324	10701.623549886566	3900.634081880924	10250.380983260378	5185.9877799029	3869.759867156648	24664.898080262075	17028.361118387224	11514.881046607354	16491.155569480612	6540.422397889472	19223.941162109375	17526.398496747996	2904.73564108941	1539.2499741158988	16514.181498247035	2978.635334922298	14427.734120338679	5765.329506765561	13665.304539474897	9018.159220663701	1681.2915355144792	26330.39800984995	17282.316868694117	15998.041873468504	6888.681396302627	28437.388671875	15948.166301058287	604.3135420611648	10.252169755727486	88.69263436406744	15142.55930812654	1025.444242060417	4360.689816139091	7.639719951370578	16436.11132680744	16191.248773191368	16422.259574259147	22253.530392733748	15863.651028547165	16643.080958656697	16175.921327699763	16118.09523562442	15947.405727014737	19941.235323267807	15883.95535513138	20598.77886125933	16341.529331878244	15228.006861091106	16732.90311761733	15125.532238358965	15634.19485597647	16544.306102951665	16896.11079383467	23737.087289150255	17364.42673482033	16575.931879870255	16673.35038414846	16103.79151323829	16808.38126051009	16387.81827369209	15672.11196807988	17151.908885972607	16117.915884861646	16627.31568339425	15706.170476411096	16090.752358459189	18853.977419656232	17327.76046969649	16252.314115996169	16857.53726291013	16423.776611973408	21700.567405582035	16092.993985335368	16283.739825303237	15856.735299925418	15613.283099111552	15994.726957499475	20156.343428307617	16129.874879188468	20439.53026463983	16741.491459759964	15347.803528190845	16469.47228471557	16294.15114471622	15777.329025120096	16532.954485165978	17309.1064369583	23984.272242506944	17452.84377740282	17640.373431599222	16430.556077281235	16525.209377083684	16572.06466682182	16637.873389991553	16225.023193421877	17274.376525259922	15617.479029241733	16219.612103541262	15340.20356478255	15538.377595685455	18851.99141184489	16955.25683231328
2100	2400	2763.6287433034195	1621.9209560770933	16409.4538367422	3231.036334476314	14121.005838414636	4201.927658269961	11683.656845783536	9031.12216378418	3199.979175691189	9677.27188771997	5438.211743999657	3922.8779203145255	24817.114944422916	16019.364425830043	10444.36424407033	15214.210601851852	5782.967114097851	19175.44482421875	16407.226324800864	2601.8284099511793	1510.2192217359545	17051.800631803624	2594.84639779027	13057.880407554107	4847.525712779971	11849.907396090646	7780.604120790926	1107.105831976581	25625.979586937246	16121.949507236965	13098.103835011114	6715.243978713728	20044.27880859375	14800.49945794436	941.4090407051024	10.100504128262344	83.20861354226007	14031.649082467993	983.7486286627956	4018.490042483076	7.374896243232886	14833.890580394034	15488.260298370382	15054.29686574854	20709.534174348995	14321.23733262238	14977.535199528615	14866.715748371556	14476.009863369363	14492.329887370193	18002.491812396056	14707.054339625694	18915.540400889848	15345.366387781987	13912.834398248373	15249.276711985156	13267.56151296169	14582.094271158008	15209.311678072025	15695.229388410191	20878.61808139463	16162.123331408851	14511.990916468743	15175.912864660662	14374.664028891802	15427.637275045763	15040.141239888806	14313.374936563676	15283.749538998096	14409.395390259791	15254.532577025086	13791.595161942345	15141.750628712778	16702.859359443886	15978.76975587824	14169.461767651279	15877.424190474909	15024.07698036465	19576.724156829674	15902.13454913085	15225.377842943997	14398.605025363338	14314.77367711105	14494.811184841821	18489.39376156956	14594.739363316072	18980.056374829546	15580.878405952308	13685.371183679435	15462.253322246042	14334.834099245569	14448.885261984433	14640.246276366484	15700.725600908112	21643.81642672319	15681.997608375399	15636.19953112772	14771.898125846437	14684.713358129406	15682.417776004813	14968.888860542778	14372.373913399691	15715.792242057856	14062.106654037307	15240.428674015027	14761.248283689347	14994.394190897561	17084.373066428856	15281.097054607777
2400	2700	2567.374639521319	1533.3707062637418	17316.92151245318	3006.182790461973	13151.188618879545	3832.278381106216	10957.959897978626	7716.6191079890905	2801.3650985613285	9231.804570775026	4874.422376735229	3473.9990111730917	24365.53464249217	15554.736477529643	9442.67056204107	12785.411821289063	5346.670372787986	16306.131103515625	15233.988916336792	2450.310808193361	1355.7528116323408	17038.028594073126	2613.6074560052057	12148.294250149745	4376.885503987604	11363.220728736896	6694.612688902804	1019.3988014794581	25263.521995325704	14668.602931705773	12216.005210056188	6010.185887646866	18751.398071289062	13540.987635691961	782.0966232663295	10.077166373578168	78.6070364769981	13238.943192635148	951.3270418005305	3748.294830000438	7.572469902456732	13614.846973695163	13849.631079880439	14040.29891722916	18692.567600062863	13938.271533556763	14275.083487777427	13720.0204786339	13241.32412205379	13008.904763757211	16645.16489542475	13980.204957696307	17164.250357939683	13683.237179626396	13005.790839311681	14240.35382715861	12747.232558843976	13219.230363914232	13869.163759618154	14191.288501802155	19438.31362428142	14835.083163053841	13924.215169593328	14115.184858641931	13189.453638238467	14403.141034948238	13907.387231678764	13361.676034644544	14843.339011298214	13463.719611438615	14104.740730177102	13169.018668624061	14641.97405592555	15252.151635725982	15211.767260933031	13092.282557052275	14997.351241118191	14419.568976187402	18062.38442054265	16299.922016055085	14352.195753010257	13709.410793030755	13091.626724527092	13391.975438067422	17195.169944717956	13429.01654106626	17619.199189252966	13948.74875447413	12914.540234793612	14977.454462926786	13351.32822640935	13173.932145984081	13526.040116770158	14691.052359729812	20032.779466959677	14774.349054259668	14756.372894259162	13872.067406881582	13643.390783189343	14495.821542351021	13860.821011605225	13270.509801337605	14933.38797659177	12868.88367463553	14321.688833807966	12417.718177818288	14541.394416710942	16155.8595095034	13960.599855663502
2700	3000	2373.7573254227614	1395.9613361015374	16812.99101500762	2702.4291479417643	12138.50101685808	3472.0124515264024	9941.865412415702	6982.2331029207535	1810.0256275805618	8779.26686617414	4343.043576316467	3209.5955284948304	23380.109550098638	14113.93282212626	8610.321992976906	12065.318448350694	4914.41366649941	23073.83984375	14390.707431916051	2248.3609933339512	1269.6112923927192	17279.370429431692	2205.8862220375854	11121.887144873312	3977.5607381027235	9783.486540417121	6026.325679389467	859.6935075510199	24476.113646130067	15195.818962800588	10708.143106140535	5935.69833585485	18413.324462890625	13063.046402732307	785.654821388057	9.917948397863206	74.60628791835593	12554.095102109286	843.4040962197224	3490.7780591210003	6.936316812248349	13373.074342964646	13775.228104095857	13044.652768584268	18059.07633976545	13620.655825942371	13412.851366890625	13018.542593513654	12349.0199116292	12404.660231120813	15477.308963384865	13103.038057521626	15916.720838176036	12634.64420353232	12293.272350005103	12831.76575305154	11899.232350361053	12003.8108143177	13362.147001206786	12705.96489951869	18259.89195865921	13538.066016456845	12776.094515637094	13301.846433333234	12680.372914884396	13401.110778049075	12519.637831554932	12396.157171404033	13656.753777013444	12424.806919832437	13197.36446888153	12277.024281360671	13823.258643543058	14284.269254094255	13449.870047346005	12416.687582746667	13045.455810697884	12916.42992095454	17318.831021147715	14090.503327774952	13499.910020798847	12501.763312303849	12166.13062707884	12173.565748152198	15890.612043637073	13267.557286033052	16491.343932516567	13137.093201508285	11596.962400258322	13287.17686017856	12555.805565843508	12516.133731528913	13228.60464782715	13380.274004654228	18957.799314663982	13614.38377251506	12931.367179217674	12819.516671873836	12605.595248386162	13086.721065057083	12773.404888064673	12120.01260574968	13322.954508150246	11951.712447776654	13100.831187425129	12133.937884443703	13376.116589413334	14059.254998355442	12988.989881577565
3000	3300	2283.4189610535877	1406.7889699828359	15346.615592812237	2434.824915206848	11172.122523853417	3130.314917501684	9894.841758717857	6190.583324038827	2049.7932753672294	8280.97042478254	4598.077368375003	3077.3536556343543	22583.572176616144	14868.10035669908	7682.747454188853	12581.02741970486	5100.612327144432	18948.4658203125	13290.239850385127	2148.746313769761	1415.0276514139541	15209.48905164091	2006.5570041436931	10260.884465164267	3342.7268844301793	9178.33687703674	5426.234026331602	908.1600460958958	23727.79117874432	14053.947070773975	10774.812930515645	5764.062120070592	21550.272827148438	11984.450105724587	723.2268906968538	9.157664452946802	70.86846584855503	11907.494397529661	695.6358323864233	3273.6685251314893	6.568805980262103	12444.882052850819	11525.53824938682	12376.323356517514	16644.925162325733	12743.966753641424	12358.147858106735	12784.636892480547	11728.088009951767	11830.876709029048	14829.181551688089	12627.069017305013	14972.093691802189	11925.886840476816	11230.982351866847	12715.473438348856	11278.631038742686	11568.929433939134	12471.47655627198	12510.308892499332	17260.821262661415	13604.888070111505	11818.944605835753	12484.742912618896	11887.898657910424	12711.928503383757	11881.664637913458	11277.38760655767	12725.393391798932	11969.353272407763	12701.472509255027	11250.973439171581	12378.48097266605	13374.112090327084	13081.63619971753	12609.412678525761	12074.418237144755	12408.722091445514	15775.765541546782	14260.80492843886	12544.046823045643	12021.989895753306	11289.088402541116	11756.845869866329	14451.445083481834	12606.766887865904	15046.492896714477	12209.21522132412	11044.507782463807	13242.337702148245	12019.387004084698	11669.872028660546	12466.189614241684	12508.467409808505	16976.795034429495	12538.032453495263	12236.530891947536	12157.29270269624	11535.73694562746	12504.873310393426	11860.98023121297	11401.648643231529	12954.43134693895	11355.43716172432	12009.978449426086	11448.125708378417	11914.733985175666	12640.899640514233	11969.11496659229
3300	3600	2145.8138145458115	1368.8083354661717	14404.482490514454	2268.6588558275025	10536.36211837072	2882.821571324744	9524.646053850945	6196.081527295636	2249.6365281386406	7774.873550336018	3831.6536876972737	2915.166520820034	22006.24005977812	13504.920779364715	7560.951001231471	9892.850089834708	4598.356324659808	20765.47509765625	13335.054159520661	2006.8463115167829	1234.739219172908	13596.337445427389	1988.7745158970436	9486.86061098563	3053.6262120193096	9473.503810288337	5211.32439421208	881.0440905146326	22481.13360650309	13756.359485800143	10450.447902431371	5025.34414016551	13416.994750976562	10882.90456694533	905.1037030290263	8.725273712024416	67.78198223413503	10198.51503348064	743.7411626063057	3097.1613594162527	6.37502439561085	11899.995249316687	12140.193423349614	11628.129589472812	14868.105357792067	11596.830627158988	11925.22668559797	12022.738379513108	11170.252181293641	11140.382009594772	13640.932647201744	11951.122394921722	13917.357983520718	11541.188148239346	10759.28735231404	12112.906807060357	10123.555853362826	10625.032624435347	11768.219529730375	12133.888136118581	15838.713823838576	12586.26994865279	11143.623324675511	12000.391361809905	10797.719961813378	11441.40463871293	11435.820550634759	10683.026143426716	11658.1762600041	10981.806091132396	11697.588350924232	10706.000257029738	12183.41668603416	12553.811736816739	12157.719309787171	11040.507678103953	11412.910975104027	11134.26255223185	14304.825268456634	12922.032049554095	11701.99183869573	11211.403383399247	10810.899867597514	10795.526933275607	13916.772385152442	11629.551664716284	14213.82320701163	11693.247765403023	10231.913215348774	12523.609226344228	10519.322473344715	11011.991141132208	11480.78936542754	11656.728427597876	16248.261586213683	11716.517783805964	11012.419891711834	11578.844161569397	11167.979849271736	12223.895632194377	11206.003056948264	10827.821119938124	12172.37959694708	10275.32080697096	11788.344075217801	10316.579643077936	11307.71973428876	12939.172072912146	11799.390379218867
3600	3900	1999.3794985483962	1305.4115867563946	15226.597650578147	2157.0430404077174	9862.394454623218	2489.432164679933	8479.230826140505	5303.126511493178	1532.4144600053	7295.013175128402	4065.717357580419	2711.2153827764027	21694.080774623835	11693.421862590161	7425.213374076015	10153.348878365976	4607.921798741647	21409.969970703125	12267.109506839332	1885.5821548162664	1263.0367654707825	13941.644410974839	1835.1036402257387	8930.398527138426	3021.4035231702574	9327.713994273156	4232.211241417321	672.6366752130602	21824.796145544085	12440.404470457253	10226.386834913383	4837.0845381066365	10699.185302734375	10932.265479095238	731.9733423834941	8.156348018552531	64.5144055861521	10154.39921052541	659.5005622585945	2952.6325667265032	5.7732903782263	11389.619592773652	11179.32895110606	11224.18445975882	14170.04779917261	11836.273358070799	11644.436867511055	11151.913403953231	10563.960808120657	10925.86832139842	12966.475045660725	10873.52166263135	13136.934876972864	10200.221745672357	10031.094743705125	11469.685114365082	9384.08277832668	10570.10882440259	10846.426494436897	11636.325910739191	14252.68162528875	11900.42407822209	10524.795314283516	11259.06554333479	11109.604350233827	11415.290416809903	10594.037762599035	9873.622388008538	11400.26406643323	10388.359240707447	11568.527096308382	10335.501038314163	12319.020516626544	11147.880078019152	11535.060518632703	10850.17548728194	10805.753229330854	10887.643451235293	13033.039457661445	12180.146828419562	11037.397276599513	10658.573850832812	10093.328750885585	10522.870961589497	13436.83350312581	11001.113554463678	13475.170638031945	10945.899285530713	10007.341070187787	12018.096848780655	9943.784598205692	10555.880696007667	11426.213691889237	11024.85453090646	16614.65056084637	11197.39968834535	10387.946462081823	10767.736143284235	10217.644722416197	11100.085541300194	11001.89777820107	9802.467161494893	11875.393837387437	9701.513436040872	11237.212190769906	8780.929456802322	10103.326933253778	12630.398190618444	10583.824982605232
3900	4200	1925.1550654866517	1202.7901601411086	13508.412975060312	2038.1954953750967	9545.924887691956	2215.7006627590117	8225.711710635707	5211.130838055924	1483.360158216357	5991.9141896461115	3485.9851574032996	2605.9786678695664	21027.29454459965	12315.169104898336	7070.741619965083	10206.43827058015	3847.181164749717	21462.636962890625	10955.01540371629	1791.9876855115058	1240.0551622833066	13528.008664748248	1644.1878183665153	8581.136190386058	2508.157177861108	8333.134840544904	3603.625418539125	510.27859486342396	21288.600370573848	12645.521447638732	8752.884327196929	4513.28032274208	5007.164939880371	11111.653584909529	550.2514025578733	7.218152335128938	61.769524715851546	9555.597537719397	671.4167845754824	2821.8783365499407	5.679351027010185	10423.486048335684	9813.486205855486	10779.649334792965	13377.854435947207	11034.402621333691	10850.99815208084	10611.54984971184	10624.052365428184	9976.48008451378	12349.556872863159	11196.799971948676	12653.80578690863	9826.24824685763	9655.01679754422	11653.597801013751	8618.020369257767	9646.83847151364	10496.59990509363	10349.983775815735	13811.645097957884	11479.38532887242	9721.564294399368	10430.263519477676	9793.79160717799	10265.0714634643	9921.55738268538	9649.481774887372	10520.864834557293	9798.498134165704	10668.285046350544	10462.708530041753	11244.345945656492	10829.617347544836	11126.650562825173	10232.189184574454	10389.499894691704	10163.212455462577	12680.475132692081	12354.19164206765	11088.148141550286	10204.45997118125	9842.49007418119	10007.673018248252	12289.388910874774	10777.495743740954	12783.774051515746	9781.102990215579	9504.352245945125	10993.269330940759	9462.684471945033	10552.719834465464	10594.519919557752	10634.905643420927	13992.929085780721	10892.137007772135	9757.029326667556	10425.510573241094	9810.011619626028	10833.376539576158	10391.927055946597	9590.143497531162	11030.75172801753	9107.400256909437	10895.774137983522	8712.332262805556	11280.071420106846	11563.474262915717	10436.738464507622
4200	4500	1782.1129465707645	1149.7301965823526	12764.175804640117	1863.4616148936748	8904.695067982813	2002.5316114166385	8539.405141812585	5064.493309754017	1311.4556653198733	5462.247052466558	3316.0213788442693	2260.2108339773336	19655.1038978367	11568.512468893317	6255.871201843379	9715.281428674769	3187.488058429471	19300.00830078125	11551.807054054541	1664.3257259185384	995.0370159860346	13804.07396069695	1506.3905687004572	8095.139995591934	2180.236199717693	8011.433718982903	3633.705556507757	272.0395321544779	20743.428906798676	12334.855167122236	9079.422174451394	3581.0380162617294	7794.8780517578125	10163.664441364857	679.4184094374297	9.541160677372357	59.755145635693445	9798.264400613562	694.7781788413849	2731.3598944913006	5.943944133129062	9841.944701137047	9591.87036024248	9959.052254569577	12236.736935411674	9546.032694503217	10400.297068370002	10072.46724010102	9261.419391537273	9092.747385641662	11724.642334508426	9986.46378859637	12226.616687267813	9619.341023937208	9155.390691621895	11240.142561636172	8366.334213610104	9336.95780259336	9277.505772143513	10185.532707401868	13669.011629139824	11082.733208912403	10618.865176465983	10070.31505027625	9636.955668024526	9863.815124463821	9716.90513457733	9367.283635673188	10011.139605426666	9382.666063757792	9776.570252113372	9085.261549719484	10555.403006621551	9816.503422226091	10221.85873169449	9536.664290146502	10493.105773524234	9807.469507948195	12312.630450282299	11101.624637688441	9695.780395537155	9785.284479875872	9127.09039984704	9358.353565563417	12172.784776210558	10380.224935094362	12150.89932530796	9888.104774813972	9118.379328778119	10645.454034577982	9263.209669248046	9310.723441487216	10271.661261137262	10201.36101787557	12934.392966243708	10635.226091649522	9219.172095153635	9832.792783414241	9442.262232335728	9596.731833520193	9935.989130235046	9347.483512077117	10334.96354944431	8777.474699403394	10789.364185088696	7478.9225309106005	9912.001138238815	9063.73341169004	9768.033605842116
