global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
16864.09324102649	-810.8554679181507	657486.5898527631	284397640.84203535	25830.98815443946	-2478.028508859752	6140625.290721687	667239949.0347917	17446.012217351406	-361.8173315446329	304363342.28797454	130911.7814060788	17287.724722530642	0.825713	277.813751	0.277348399823942	0.1225988999872579	-0.7686294944228109	0.080848801605498	0.0065365287210451	0.5907912996966659	-0.322832021661128	0.0681060983087888	0.104220514209811	0.0046384406268464	1.1131075656128644	-0.0354146939658051	0.0012542005486916	1.2390084526245972	-0.0009921506306925	0.0002386630330703	5.696004335431513e-08	9.843628739835257e-07	-0.00125690613202	0.0005127829838324	1.579813024709478e-06	2.629463885081619e-07	-0.0007548936490474	-0.0011081301019742	5.698644213720991e-07	1.227952322901351e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15964.070108960264	-900.023132066226	810041.6382542993	254851534.4437986	22798.11100658596	-3032.877147853498	9198343.79397197	519753865.46861595	17196.025441131933	-249.9867762194735	295703290.9720567	62493.38828460514	17028.225692867753	0.800584	269.359192	0.9711481291590424	0.4503981457458971	-0.4848843291350988	0.2837451652877121	0.080511318824151	0.2351128126407948	-0.2461586758584815	0.0766733458026465	0.0605940937004009	0.0058788019565722	0.8475822302683156	-0.2655253353445488	0.0705037037098351	0.7183956370666119	0.0023988415113926	0.003390992142085	1.1498827707682891e-05	5.754440596780332e-06	0.0003540593506381	0.0016109654826581	1.2535802377427306e-07	2.5952097863158453e-06	-0.0026570216787869	-0.0019021280297394	7.059764201543555e-06	3.6180910415206713e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15034.19213262082	-929.877976339445	864673.0508811414	226026933.08055773	19794.987489859708	-3003.123516726253	9018750.856714258	391841529.7237024	16709.01318506806	-487.0122560638738	279191121.6187782	237180.93755642415	16553.34506035334	0.705174	237.258194	1.1123370305208908	0.4872039383708733	-0.1597382034679242	0.3251461256671746	0.1057200030363741	0.0255162936471599	-0.1152059715592486	0.1309527042992329	0.0132724158829103	0.0171486107632823	0.5848469134905372	-0.2627353167777784	0.0690298466823195	0.3420459122194079	0.0054212051217587	0.0030223636103661	9.134681793265204e-06	2.938946497218276e-05	0.0028011641075336	0.0024471047568955	7.846520357334511e-06	5.988321691220585e-06	-0.0050576109870594	-0.0024005893082725	2.557942889642396e-05	5.762829026992242e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14359.049097924848	-675.1430346959714	455818.1172984857	206182290.9966164	17702.52553104947	-2092.4619588102396	4378397.049067985	313379410.1774583	16506.126942852403	-202.88624221565624	272452226.653558	41162.82728038993	16350.37222580996	0.64232	216.110641	1.04758021055133	0.5960577522076608	-0.1253582031493749	0.0343800003185492	0.0011819844219034	0.0157146790968399	-0.0544358089131833	0.0607701626460652	0.0029632572920326	0.0036930126680292	0.2966404727291518	-0.2882064407613854	0.0830629524963459	0.0879955700609746	0.0055472468510113	0.0001260417292526	1.5886517512985848e-08	3.077194762605478e-05	0.0077880197835116	0.004986855675978	6.065325214836807e-05	2.4868729533034e-05	-0.0132291857183354	-0.008171574731276	0.0001750113547702	6.677463358882844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13803.088989917813	-555.9601080070352	309091.6416951942	190525265.6635903	15961.222317266924	-1741.3032137825448	3032136.8823294193	254760617.8612197	16183.755895329088	-322.3710475233147	261913954.879599	103923.09228127924	16020.496111327577	0.618442	208.076904	0.5002713703531093	0.3007748980108249	-0.0321721331818309	0.093186069967544	0.008683643635996	0.0010350461534694	-0.0234088425449385	0.0310269663682448	0.0005479739092937	0.0009626726420161	0.0293575519819313	-0.2672829207472205	0.0714401597231649	0.0008618658583717	0.0064189890167181	0.0008717421657067	7.599344034711817e-07	4.12034199967476e-05	0.008213908405056	0.0004258886215443	6.74682912866496e-05	1.8138111796098869e-07	-0.0123513082401846	0.0008778774781508	0.000152554815244	7.706688666444102e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13297.74639722702	-505.342592690793	255371.13598745276	176830059.24496418	14480.862091680685	-1480.3602255862388	2191466.3974977396	209695366.9182747	15784.243467199218	-399.5124281298704	249142341.83182117	159610.18023022485	15622.659779522271	0.639422	215.135788	1.835480917923565	0.9415585973877004	0.2666429124331841	0.298815045615015	0.0892904314859035	0.0710984427508506	-0.1733886868816228	-0.1499798443366843	0.0300636367385334	0.022493953707256	-0.1388083490475793	-0.1681659010295106	0.0282797702690671	0.0192677577653146	0.0110845197972604	0.0046655307805422	2.176717746418764e-05	0.0001228665791358	0.0003227938124747	-0.0078911145925813	1.041958453719518e-07	6.226968951324953e-05	-0.0005375510744611	0.0118137571657235	2.8896115765428306e-07	0.0001395648583706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12942.568284757694	-355.17811246932615	126151.4915772733	167510073.8056157	13447.079250898596	-1033.782840782089	1068706.961895486	180823940.3799475	15432.76305352175	-351.48041367746737	238170175.466146	123538.4811988836	15268.851143522004	0.636726	214.228424	0.8658078290033766	0.3856431597835709	0.2800696684733452	0.013426756040161	0.000180277777762	0.0784390191987694	-0.0507480337686843	0.1226406531129384	0.0025753629313875	0.0150407297959681	-0.3147620201081764	-0.1759536710605971	0.0309596943597008	0.09907512930258	0.0078474733456833	-0.003237046451577	1.0478469729667888e-05	6.158283791120985e-05	0.0033026467955357	0.002979852983061	1.0907475856062229e-05	8.879523800657541e-06	-0.0053963866156166	-0.0048588355411554	2.912098850520598e-05	2.3608282815995857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12626.55469827628	-316.01358648141286	99864.5868408454	159429883.54856282	12578.71535110592	-868.3638997926755	754055.8624631438	158224079.88414773	15030.515473574316	-402.24757994743413	225916395.40135697	161803.11557356743	14868.079367606431	0.680763	229.044861	0.3997245819715524	0.2369383372357282	0.2951190497210234	0.0150493812476781	0.0002264838759379	0.0870952535082398	-0.0154722196679983	0.035275814100686	0.0002393895814547	0.0012443830604661	-0.5087115936564146	-0.1939495735482382	0.0376164370795434	0.2587874855204491	0.0087377951101611	0.0008903217644778	7.926728443028631e-07	7.634906338715524e-05	0.0051250707356007	0.001822423940065	2.62663500449107e-05	3.3212290173220383e-06	-0.0057926371725728	-0.0003962505569561	3.35546454130722e-05	1.5701450388809856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12322.046541970703	-304.50815630557736	92725.21725662194	151832830.98249218	11771.58788687074	-807.12746423518	651454.7435227118	138570281.37832195	14774.321925107444	-256.193548466872	218280588.34671053	65635.1342760475	14628.469856288672	0.74951	252.175064	1.9458952628120296	0.9160441188753232	0.1131624459260081	-0.1819566037950152	0.0331082056646161	0.0128057391679567	0.0941981689411761	0.1096703886091744	0.0088732950318703	0.0120275941376873	-0.6362731845043044	-0.1275615908478897	0.0162719594596444	0.4048435653192485	-0.0026186646567846	-0.0113564597669457	0.0001289691784382	6.857404584692806e-06	-0.0022366329621341	-0.0073617036977347	5.002527007304758e-06	5.419468133324222e-05	0.0060233329539457	0.0118159701265184	3.628053987408824e-05	0.0001396171500307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12026.822396235551	-295.224145735152	87157.29622505026	144644456.95059305	11198.49409710972	-573.0937897610202	328436.4918626484	125406270.04300123	14243.087841544815	-531.2340835626292	202865551.26196173	282209.65153862647	14117.375242057866	0.770085	259.097748	0.7808058023511273	0.4010479079987336	-0.0088811598352265	-0.1220436057612346	0.0148946417072036	7.88750000188404e-05	0.1844055632660968	0.0902073943249207	0.0340054117634864	0.0081373739908917	-0.7002370743165613	-0.0639638898122569	0.0040913791999145	0.4903319602474175	-0.0098567188815754	-0.0072380542247907	5.2389428961011944e-05	9.7154907110405e-05	-0.0034774952422782	-0.001240862280144	1.2092973160067516e-05	1.5397391982844146e-06	0.0044104312098263	-0.0016129017441194	1.945190345660988e-05	2.6014520361834043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
11712.75175815514	-314.0706380804113	98640.3657042367	137188553.74816632	10539.133218149622	-659.3608789600985	434756.7687030336	111073328.9899048	13871.677962369577	-371.4098791752386	192423449.49168977	137945.29834896527	13733.327731930618	0.78729	264.886292	1.6645667743743524	0.8635628240306741	-0.1818377632474721	-0.1729566034122456	0.0299139866639008	0.0330649721428437	0.1971849326866959	0.012779369420599	0.0388818976786567	0.0001633122827881	-1.1556634632941891	-0.4554263889776277	0.2074131957772015	1.3355580403931195	-0.0014470799079751	0.0084096389736003	7.07220276662971e-05	2.094040260065224e-06	-0.0008216001013898	0.0026558951408884	6.750267266037297e-07	7.053778999394614e-06	-0.0049921229269626	-0.0094025541367889	2.492129131790564e-05	8.840802429524606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
11525.057326500557	-187.69443165458324	35229.19967413702	132826946.37912416	10146.753979040916	-392.3792391087063	153961.46728352734	102956616.31118263	13533.009867209566	-338.6680951600101	183142356.0659915	114696.07867930968	13405.66216588416	0.832868	280.221313	0.711650154904926	0.340682457978728	0.1231704138823488	0.3050081771298209	0.0930299881160562	0.0151709508559491	0.2850475072769143	0.0878625745902184	0.0812520814047825	0.0077198320136216	-1.2686271383407617	-0.1129636750465725	0.0127607918800276	1.6094148161346702	-2.9481849131220237e-05	0.0014175980588438	2.009584256437936e-06	8.691794281960313e-10	0.0012566507079496	0.0020782508093394	1.579171001790231e-06	4.319126426519871e-06	-0.0043716572323796	0.000620465694583	1.9111386957416864e-05	3.849776781543649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
11287.540653271988	-237.51667322856883	56414.17006156675	127408573.99926782	9647.92817872383	-498.82580031708494	248827.1790619803	93082518.14181334	13280.873641021066	-252.1362261885006	176381604.66876814	63572.67655657873	13142.99360325013	0.888385	298.900146	0.8843718934432003	0.4188909035507595	0.3447102830140522	0.2215398691317034	0.0490799136148922	0.1188251792156279	0.1996947412992256	-0.0853527659776887	0.0398779897025646	0.007285094660042	-1.4566501547064945	-0.1880230163657328	0.0353526546832686	2.1218296732064545	0.0032090640428437	0.0032385458919749	1.0488179494427632e-05	1.0298092031072354e-05	0.0010139202663057	-0.0002427304416439	1.0280343064254211e-06	5.891806730064279e-08	-6.380872663691128e-05	0.0043078485057426	4.071553595024071e-09	1.8557558748429515e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
11082.522669749664	-205.01798352232436	42032.37356756006	122822308.72551522	9298.202592596725	-349.725586127106	122307.98559194784	86456571.45297246	13081.168823991233	-199.70481702983307	171116977.80176017	39882.013944919105	12946.897096889428	0.939527	316.107025	0.4579954518454592	0.2383176415532888	0.539922010617488	0.1952117276034358	0.038107618593918	0.2915157775492308	0.2586317217510157	0.05893698045179	0.0668903674958947	0.0034735676647746	-1.4957347144864173	-0.0390845597799227	0.0015276028131903	2.237222336119764	0.0020643829273775	-0.0011446811154662	1.3102948561049444e-06	4.261676870847696e-06	0.0011134240617924	9.950379548670008e-05	1.239713141378286e-06	9.901005316259036e-09	0.0019872500426164	0.0020510587692533	3.949162731878883e-06	4.206842074930906e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11014.96338704046	-67.55928270920413	4564.256680182168	121329418.41784184	9068.614282878818	-229.58830971790667	52710.79195912544	82239765.0116337	12719.561582172022	-361.6072418192107	161787246.84266645	130759.79733609712	12588.344068547784	0.993467	334.255127	1.1554426167030705	0.5386661604606782	0.9193066258571604	0.3793846152396724	0.1439326862805542	0.8451246723448771	0.4846868252022318	0.2260551034512161	0.2349213185246187	0.05110090979634	-1.4222940541346103	0.0734406603518069	0.0053935305929094	2.022920376426666	-0.0018814040144505	-0.003945786941828	1.556923459030036e-05	3.539681065590457e-06	0.0006366803503143	-0.0004767437114781	4.053618684763397e-07	2.272845664339139e-07	0.0070959641425178	0.0051087140999014	5.035270711189838e-05	2.6098959754531372e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10768.588192197416	-246.37519484304357	60700.73663394769	115962491.65313362	8745.844390177068	-322.76989270175	104180.4036346992	76489794.09719169	12436.193960036557	-283.36762213546535	154658920.21164975	80297.20927470787	12334.843025909164	1.103301	371.209229	1.0187052963649457	0.5492658764059215	1.2283865295539158	0.3090799036967554	0.0955303868691956	1.5089334659895133	0.5336216834620302	0.0489348582597984	0.2847521010608511	0.0023946203529065	-1.762588909280467	-0.3402948551458566	0.1158005884387395	3.1067196631185063	-0.0005035835704929	0.0013778204439576	1.8983891757875176e-06	2.535964124703776e-07	-0.0024339274092897	-0.003070607759604	5.924002633691671e-06	9.428632013340295e-06	0.0090554495242069	0.0019594853816891	8.200116608545897e-05	3.8395829610532775e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
10611.332262403092	-157.2559297943244	24729.42745547749	112600372.3831167	8581.8631728505	-163.98121732656728	26889.83963590289	73648375.51752765	12153.21869963574	-282.9752604008172	147700724.7611758	80074.9979989103	12023.883557372656	1.207352	406.217529	0.8292273794532786	0.4690952238634466	1.418191642617785	0.1898051130638691	0.0360259809451881	2.0112675351909313	0.5893947337255838	0.0557730502635536	0.3473861521434518	0.0031106331357008	-1.721878060475461	0.0407108488050058	0.001657373210424	2.9648640551467356	-0.000294351990478	0.0002092315800149	4.377785407553151e-08	8.66430942983606e-08	-0.0003923520754214	0.0020415753338683	1.5394015108747993e-07	4.168029843859461e-06	0.0176634099567407	0.0086079604325337	0.0003119960512998	7.409698280806745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
